prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,AREA_NC,MODE2001,MONITOR,TOURN,TURTLE,AGE,GENDER,ART_REEF,REEFCODE,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg
,RED DRUM,2015011267wdS:8AM-8PM,2015112671565220150106,2015,6,12,61,12,61,330,8,7,5,5,5.5,0,120,12,1,3,0,0,0,2,1,1565220150106001,6,1,2,,,,,Y,,wd,1565220150106,,1565220150106001,1,,,6,S:8AM-8PM,01,INDIAN RIVER,1130,169290,,8,1,1,8,1,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,15125.504944,2015011267wdS:8AM-8PM,,0,1565220150106001,8
,RED DRUM,2015011267wdS:8AM-8PM,2015112671565220150106,2015,6,12,61,12,61,330,8,7,5,5,5.5,0,120,12,1,3,0,0,1,2,2,1565220150106002,6,1,2,,,,,Y,,wd,1565220150106,,1565220150106001,1,,,6,S:8AM-8PM,01,INDIAN RIVER,1131,169290,,8,1,1,8,1,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,15125.504944,2015011267wdS:8AM-8PM,,0,1565220150106002,8
,,2015011267wdS:8AM-8PM,2015112671565220150106,2015,5,42,85,12,61,330,8,7,5,5,4,0,2,2,1,2,0,0,0,2,1,1565220150106003,6,1,2,,,,,O,,wd,1565220150106,,1565220150106003,1,,,6,S:8AM-8PM,01,,1231,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,15125.504944,2015011267wdS:8AM-8PM,,0,1565220150106003,8
,,2015011267wdS:8AM-8PM,2015112671565220150106,2015,6,12,61,12,61,330,8,7,5,5,4,0,50,2,1,2,1,0,1,2,2,1565220150106004,6,1,1,,,,,Y,,wd,1565220150106,,1565220150106003,1,1,0,6,S:8AM-8PM,01,INDIAN RIVER,1232,,,8,1,1,8,1,1,19FEB201516:56,8,,,,,,,,,,,,,,15125.504944,2015011267wdS:8AM-8PM,,0,1565220150106004,8
,,2015011267wdS:8AM-8PM,2015112671565220150106,2015,6,12,61,12,61,330,8,7,5,5,4,0,30,10,1,1,0,0,0,1,8,1565220150106005,6,1,2,,,,,Y,,wd,1565220150106,,1565220150106005,1,,,6,S:8AM-8PM,01,INDIAN RIVER,1329,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,15125.504944,2015011267wdS:8AM-8PM,,0,1565220150106005,8
,,2015011267wdS:8AM-8PM,2015112671565220150106,2015,6,12,61,12,61,330,8,7,5,5,3,0,10,4,1,2,0,0,0,1,8,1565220150106006,6,1,2,,,,,Y,,wd,1565220150106,,1565220150106006,1,,,6,S:8AM-8PM,01,INDIAN RIVER,1347,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,15125.504944,2015011267wdS:8AM-8PM,,0,1565220150106006,8
,SPOTTED SEATROUT,2015011267wdS:8AM-8PM,2015112671565220150106,2015,6,12,61,12,61,330,8,7,5,5,3,0,30,10,1,1,1,0,0,1,8,1565220150106007,6,1,1,,,,,Y,,wd,1565220150106,,1565220150106007,1,1,0,6,S:8AM-8PM,01,INDIAN RIVER,1358,169239,,8,1,1,8,1,1,19FEB201516:56,8,8835440102,,,,,,,,,,,,,15125.504944,2015011267wdS:8AM-8PM,,0,1565220150106007,8
,,2015011277weS:8AM-8PM,2015112771565220150116,2015,6,12,127,12,127,3542,8,7,3,5,4,0,0,0,1,4,0,0,0,3,1,1565220150116001,6,1,2,,,,,Y,,we,1565220150116,,1565220150116001,1,,,7,S:8AM-8PM,01,VOLUSIA,1416,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,2323.4728323,2015011277weS:8AM-8PM,,0,1565220150116001,8
,,2015011277weS:8AM-8PM,2015112771565220150116,2015,0,18,99,12,127,3542,8,7,3,5,4,0,2,0,1,4,0,0,1,3,2,1565220150116002,6,1,2,,,,,O,,we,1565220150116,,1565220150116001,1,,,7,S:8AM-8PM,01,,1417,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,2323.4728323,2015011277weS:8AM-8PM,,0,1565220150116002,8
,,2015011277weS:8AM-8PM,2015112771565220150116,2015,6,12,127,12,127,273,8,7,3,5,6,0,28,8,1,2,0,0,0,2,1,1565220150116003,6,1,2,,,,,Y,,we,1565220150116,,1565220150116003,1,,,7,S:8AM-8PM,01,VOLUSIA,1706,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,3063.7159511,2015011277weS:8AM-8PM,,0,1565220150116003,8
,,2015011277weS:8AM-8PM,2015112771565220150116,2015,6,12,127,12,127,273,8,7,3,5,6,,28,8,1,0,0,0,1,2,2,1565220150116004,6,1,2,,,,,Y,,we,1565220150116,,1565220150116003,,,,7,S:8AM-8PM,01,VOLUSIA,1707,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,3063.7159511,2015011277weS:8AM-8PM,,0,1565220150116004,8
,SHEEPSHEAD,2015011277weS:8AM-8PM,2015112771565220150116,2015,6,12,127,12,127,273,8,7,3,5,3,0,300,45,1,0,1,0,0,2,1,1565220150116005,6,1,1,,,,,Y,,we,1565220150116,,1565220150116005,1,1,0,7,S:8AM-8PM,01,VOLUSIA,1813,169189,,8,1,1,8,2,1,19FEB201516:56,8,8835430301,,,,,,,,,,,,,3063.7159511,2015011277weS:8AM-8PM,,0,1565220150116005,8
,SHEEPSHEAD,2015011277weS:8AM-8PM,2015112771565220150116,2015,6,12,127,12,127,273,8,7,3,5,3,0,300,45,1,0,1,0,1,2,2,1565220150116006,6,1,1,,,,,Y,,we,1565220150116,,1565220150116005,1,1,0,7,S:8AM-8PM,01,VOLUSIA,1814,169189,,8,1,1,8,1,1,19FEB201516:56,8,8835430301,,,,,,,,,,,,,3063.7159511,2015011277weS:8AM-8PM,,0,1565220150116006,8
,,2015011277weS:8AM-8PM,2015112771565220150116,2015,6,12,127,12,127,273,8,7,3,5,1,,50,2,1,0,0,0,0,1,8,1565220150116007,6,1,2,,,,,Y,,we,1565220150116,,1565220150116007,,,,7,S:8AM-8PM,01,VOLUSIA,1825,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,3063.7159511,2015011277weS:8AM-8PM,,0,1565220150116007,8
,SHEEPSHEAD,2015011277weS:8AM-8PM,2015112771565220150125,2015,6,12,127,12,127,987,8,7,3,5,6.5,0,80,20,1,6,0,0,0,3,1,1565220150125002,6,1,2,,,,,Y,,we,1565220150125,,1565220150125002,1,,,7,S:8AM-8PM,01,VOLUSIA,1601,169189,,8,1,1,8,1,8,19FEB201516:56,8,8835430301,,,,,,,,,,,,,2524.7918663,2015011277weS:8AM-8PM,,0,1565220150125002,8
,SHEEPSHEAD,2015011277weS:8AM-8PM,2015112771565220150125,2015,6,12,127,12,127,987,8,7,3,5,6.5,0,80,20,1,5,1,0,1,3,2,1565220150125003,6,1,1,,,,,Y,,we,1565220150125,,1565220150125002,1,1,0,7,S:8AM-8PM,01,VOLUSIA,1602,169189,,8,1,1,8,1,1,19FEB201516:56,8,8835430301,,,,,,,,,,,,,2524.7918663,2015011277weS:8AM-8PM,,0,1565220150125003,8
BLACK DRUM,RED DRUM,2015011277weS:8AM-8PM,2015112771565220150130,2015,6,12,127,12,127,522,8,7,5,5,5,,150,30,1,0,0,0,0,2,1,1565220150130001,6,1,2,,,,,Y,,we,1565220150130,,1565220150130001,,,,7,S:8AM-8PM,01,VOLUSIA,1205,169290,169288,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835440801,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130001,8
BLACK DRUM,RED DRUM,2015011277weS:8AM-8PM,2015112771565220150130,2015,6,12,127,12,127,522,8,7,5,5,5,0,21,6,1,1,0,0,1,2,2,1565220150130002,6,1,2,,,,,Y,,we,1565220150130,,1565220150130001,1,,,7,S:8AM-8PM,01,VOLUSIA,1206,169290,169288,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835440801,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130002,8
RED DRUM,SPOTTED SEATROUT,2015011277weS:8AM-8PM,2015112771565220150130,2015,6,12,127,12,127,522,8,7,5,5,5,0,52,10,1,1,0,0,0,3,1,1565220150130003,6,1,2,,,,,Y,,we,1565220150130,,1565220150130003,1,0,25,7,S:8AM-8PM,01,VOLUSIA,1224,169239,169290,8,1,1,8,1,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130003,8
RED DRUM,SPOTTED SEATROUT,2015011277weS:8AM-8PM,2015112771565220150130,2015,6,12,127,12,127,522,8,7,5,5,5,,50,8,1,0,0,0,1,3,2,1565220150130004,6,1,2,,,,,Y,,we,1565220150130,,1565220150130003,,,,7,S:8AM-8PM,01,VOLUSIA,1225,169239,169290,8,1,1,8,2,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130004,8
RED DRUM,SPOTTED SEATROUT,2015011277weS:8AM-8PM,2015112771565220150130,2015,6,12,127,12,127,522,8,7,5,5,5,,30,4,1,0,0,0,1,3,2,1565220150130005,6,1,2,,,,,Y,,we,1565220150130,,1565220150130003,,,,7,S:8AM-8PM,01,VOLUSIA,1226,169239,169290,8,1,1,8,2,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130005,8
,RED DRUM,2015011277weS:8AM-8PM,2015112771565220150130,2015,6,12,127,12,127,522,8,7,5,5,3.5,,15,4,1,0,0,0,0,1,8,1565220150130006,6,1,2,,,,,Y,,we,1565220150130,,1565220150130006,,,,7,S:8AM-8PM,01,VOLUSIA,1237,169290,,8,1,1,8,1,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130006,8
RED DRUM,SPOTTED SEATROUT,2015011277weS:8AM-8PM,2015112771565220150130,2015,6,12,117,12,127,522,8,7,5,5,6,,100,10,1,0,0,0,0,2,1,1565220150130007,6,1,2,,,,,Y,,we,1565220150130,,1565220150130007,,,,7,S:8AM-8PM,01,SEMINOLE,1347,169239,169290,8,1,1,8,1,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130007,8
RED DRUM,SPOTTED SEATROUT,2015011277weS:8AM-8PM,2015112771565220150130,2015,6,12,69,12,127,522,8,7,5,5,6,,52,8,1,0,0,0,1,2,2,1565220150130008,6,1,2,,,,,Y,,we,1565220150130,,1565220150130007,,,,7,S:8AM-8PM,01,LAKE,1348,169239,169290,8,1,1,8,2,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130008,8
,RED DRUM,2015011277weS:8AM-8PM,2015112771565220150130,2015,5,51,810,12,127,522,8,7,5,5,4,0,4,4,1,1,0,0,0,1,8,1565220150130009,6,1,2,,,,,O,,we,1565220150130,,1565220150130009,1,,,7,S:8AM-8PM,01,VIRGINIA BEACH CITY,1351,169290,,8,1,1,8,1,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130009,8
,RED DRUM,2015011277weS:8AM-8PM,2015112771565220150130,2015,5,51,85,12,127,522,8,7,5,5,4,,4,4,1,0,0,0,0,1,8,1565220150130010,6,1,2,,,,,O,,we,1565220150130,,1565220150130010,,,,7,S:8AM-8PM,01,HANOVER,1352,169290,,8,1,1,8,1,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,4313.4092142,2015011277weS:8AM-8PM,,0,1565220150130010,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,9,12,61,334,8,7,5,5,4,0,300,45,1,2,0,0,0,2,1,1565220150131001,6,1,2,,,,,Y,,we,1565220150131,,1565220150131001,1,,,6,S:8AM-8PM,01,BREVARD,1422,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131001,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,4,,50,4,1,0,0,0,1,2,2,1565220150131002,6,1,2,,,,,Y,,we,1565220150131,,1565220150131001,,,,6,S:8AM-8PM,01,INDIAN RIVER,1423,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131002,8
RED DRUM,SPOTTED SEATROUT,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,6,0,10,4,1,3,0,0,0,2,1,1565220150131003,6,1,2,,,,,Y,,we,1565220150131,,1565220150131003,1,,,6,S:8AM-8PM,01,INDIAN RIVER,1502,169239,169290,8,1,1,8,2,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131003,8
RED DRUM,SPOTTED SEATROUT,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,6,0,10,4,1,3,0,0,1,2,2,1565220150131004,6,1,2,,,,,Y,,we,1565220150131,,1565220150131003,1,,,6,S:8AM-8PM,01,INDIAN RIVER,1503,169239,169290,8,1,1,8,1,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131004,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,2,,150,15,1,0,0,0,0,4,1,1565220150131005,6,1,2,,,,,Y,,we,1565220150131,,1565220150131005,,,,6,S:8AM-8PM,01,INDIAN RIVER,1540,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131005,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,2,0,150,15,1,1,1,0,1,4,2,1565220150131006,6,1,1,,,,,Y,,we,1565220150131,,1565220150131005,1,0,36,6,S:8AM-8PM,01,INDIAN RIVER,1541,,,8,1,1,8,1,1,19FEB201516:56,8,,,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131006,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,2,,150,15,1,0,0,0,1,4,2,1565220150131007,6,1,2,,,,,Y,,we,1565220150131,,1565220150131005,,,,6,S:8AM-8PM,01,INDIAN RIVER,1542,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131007,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,2,,150,15,1,0,0,0,1,4,2,1565220150131008,6,1,2,,,,,Y,,we,1565220150131,,1565220150131005,,,,6,S:8AM-8PM,01,INDIAN RIVER,1543,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131008,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,3372,8,7,5,5,1.5,,0,0,1,0,0,0,0,3,1,1565220150131009,6,1,2,,,,,Y,,we,1565220150131,,1565220150131009,,,,6,S:8AM-8PM,01,INDIAN RIVER,1749,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,6192.2809991,2015011267weS:8AM-8PM,,0,1565220150131009,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,3372,8,7,5,5,1.5,0,20,4,1,1,0,0,1,3,2,1565220150131010,6,1,2,,,,,Y,,we,1565220150131,,1565220150131009,1,0,1,6,S:8AM-8PM,01,INDIAN RIVER,1750,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,6192.2809991,2015011267weS:8AM-8PM,,0,1565220150131010,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,3372,8,7,5,5,1.5,,0,0,1,0,0,0,1,3,2,1565220150131011,6,1,2,,,,,Y,,we,1565220150131,,1565220150131009,,,,6,S:8AM-8PM,01,INDIAN RIVER,1751,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,6192.2809991,2015011267weS:8AM-8PM,,0,1565220150131011,8
SPOTTED SEATROUT,RED DRUM,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,3372,8,7,5,5,6,0,52,8,1,3,0,0,0,1,8,1565220150131012,6,1,2,,,,,Y,,we,1565220150131,,1565220150131012,1,,,6,S:8AM-8PM,01,INDIAN RIVER,1804,169290,169239,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835440102,,,,,,,,,,,,6192.2809991,2015011267weS:8AM-8PM,,0,1565220150131012,8
SPOTTED SEATROUT,RED DRUM,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,3372,8,7,5,5,6,,52,8,1,0,0,0,0,1,8,1565220150131013,6,1,2,,,,,Y,,we,1565220150131,,1565220150131013,,,,6,S:8AM-8PM,01,INDIAN RIVER,1805,169290,169239,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835440102,,,,,,,,,,,,6192.2809991,2015011267weS:8AM-8PM,,0,1565220150131013,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,5,0,100,15,1,2,0,0,0,2,1,1565220150131014,6,1,2,,,,,Y,,we,1565220150131,,1565220150131014,1,,,6,S:8AM-8PM,01,INDIAN RIVER,1903,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131014,8
,,2015011267weS:8AM-8PM,2015112671565220150131,2015,6,12,61,12,61,334,8,7,5,5,5,,100,15,1,0,0,0,1,2,2,1565220150131015,6,1,2,,,,,Y,,we,1565220150131,,1565220150131014,,,,6,S:8AM-8PM,01,INDIAN RIVER,1904,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,5336.3915368,2015011267weS:8AM-8PM,,0,1565220150131015,8
RED DRUM,SPOTTED SEATROUT,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,3372,8,7,5,5,4.5,0,60,10,1,4,0,0,0,2,1,1565220150208001,6,1,2,,,,,Y,,we,1565220150208,,1565220150208001,1,,,6,S:8AM-8PM,02,INDIAN RIVER,1205,169239,169290,8,1,1,8,1,8,20MAR201511:02,8,8835440102,8835440901,,,,,,,,,,,,1971.9164907,2015021267weS:8AM-8PM,,0,1565220150208001,8
RED DRUM,SPOTTED SEATROUT,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,3372,8,7,5,5,4.5,0,60,10,1,4,0,0,1,2,2,1565220150208002,6,1,2,,,,,Y,,we,1565220150208,,1565220150208001,1,,,6,S:8AM-8PM,02,INDIAN RIVER,1206,169239,169290,8,1,1,8,2,8,20MAR201511:02,8,8835440102,8835440901,,,,,,,,,,,,1971.9164907,2015021267weS:8AM-8PM,,0,1565220150208002,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,3372,8,7,5,5,4,0,30,4,1,0,1,0,0,2,1,1565220150208003,6,1,1,,,,,Y,,we,1565220150208,,1565220150208003,1,1,0,6,S:8AM-8PM,02,INDIAN RIVER,1255,,,8,1,1,8,2,1,20MAR201511:02,8,,,,,,,,,,,,,,1971.9164907,2015021267weS:8AM-8PM,,0,1565220150208003,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,3372,8,7,5,5,4,0,80,30,1,1,0,0,1,2,2,1565220150208004,6,1,2,,,,,Y,,we,1565220150208,,1565220150208003,1,,,6,S:8AM-8PM,02,INDIAN RIVER,1256,,,8,1,1,8,2,8,20MAR201511:02,8,,,,,,,,,,,,,,1971.9164907,2015021267weS:8AM-8PM,,0,1565220150208004,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,3,0,5,0,1,1,0,0,0,2,1,1565220150208005,6,1,2,,,,,Y,,we,1565220150208,,1565220150208005,1,,,6,S:8AM-8PM,02,INDIAN RIVER,1448,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208005,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,3,0,10,0,1,1,0,0,1,2,2,1565220150208006,6,1,2,,,,,Y,,we,1565220150208,,1565220150208005,1,,,6,S:8AM-8PM,02,INDIAN RIVER,1449,,,8,1,1,8,2,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208006,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,4,0,20,3,1,1,0,0,0,3,1,1565220150208007,6,1,2,,,,,Y,,we,1565220150208,,1565220150208007,1,,,6,S:8AM-8PM,02,INDIAN RIVER,1510,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208007,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,4,,20,3,1,0,0,0,1,3,2,1565220150208008,6,1,2,,,,,Y,,we,1565220150208,,1565220150208007,,,,6,S:8AM-8PM,02,INDIAN RIVER,1511,,,8,1,1,8,2,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208008,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,4,,20,4,1,0,0,0,1,3,2,1565220150208009,6,1,2,,,,,Y,,we,1565220150208,,1565220150208007,,,,6,S:8AM-8PM,02,INDIAN RIVER,1512,,,8,1,1,8,2,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208009,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,1.5,,100,15,1,0,0,0,0,3,1,1565220150208010,6,1,2,,,,,Y,,we,1565220150208,,1565220150208010,,,,6,S:8AM-8PM,02,INDIAN RIVER,1521,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208010,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,1.5,,12,2,1,0,0,0,1,3,2,1565220150208011,6,1,2,,,,,Y,,we,1565220150208,,1565220150208010,,,,6,S:8AM-8PM,02,INDIAN RIVER,1522,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208011,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,1.5,,3,0,1,0,0,0,1,3,2,1565220150208012,6,1,2,,,,,Y,,we,1565220150208,,1565220150208010,,,,6,S:8AM-8PM,02,INDIAN RIVER,1523,,,8,1,1,8,2,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208012,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,4,,2,2,1,0,0,0,0,2,1,1565220150208013,6,1,2,,,,,Y,,we,1565220150208,,1565220150208013,,,,6,S:8AM-8PM,02,INDIAN RIVER,1541,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208013,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,4,,2,2,1,0,0,0,1,2,2,1565220150208014,6,1,2,,,,,Y,,we,1565220150208,,1565220150208013,,,,6,S:8AM-8PM,02,INDIAN RIVER,1542,,,8,1,1,8,2,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208014,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,1,,50,0,1,0,0,0,0,1,8,1565220150208015,6,1,2,,,,,Y,,we,1565220150208,,1565220150208015,,,,6,S:8AM-8PM,02,INDIAN RIVER,1545,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208015,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,5,0,150,25,1,2,0,0,0,3,1,1565220150208019,6,1,2,,,,,Y,,we,1565220150208,,1565220150208019,1,,,6,S:8AM-8PM,02,INDIAN RIVER,1653,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208019,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,5,,150,25,1,0,0,0,1,3,2,1565220150208020,6,1,2,,,,,Y,,we,1565220150208,,1565220150208019,,,,6,S:8AM-8PM,02,INDIAN RIVER,1654,,,8,1,1,8,2,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208020,8
,,2015021267weS:8AM-8PM,2015112671565220150208,2015,6,12,61,12,61,334,8,7,5,5,5,0,12,2,1,1,0,0,1,3,2,1565220150208021,6,1,2,,,,,Y,,we,1565220150208,,1565220150208019,1,,,6,S:8AM-8PM,02,INDIAN RIVER,1655,,,8,1,1,8,2,8,20MAR201511:02,8,,,,,,,,,,,,,,6192.2809991,2015021267weS:8AM-8PM,,0,1565220150208021,8
,SHEEPSHEAD,2015021267weS:8AM-8PM,2015112671565220150215,2015,0,26,37,12,9,4121,8,7,5,5,5,0,50,50,1,1,0,0,0,3,1,1565220150215001,6,1,2,,,,,O,,we,1565220150215,,1565220150215001,1,,,6,S:8AM-8PM,02,,1145,169189,,8,1,1,8,2,8,20MAR201511:02,8,8835430301,,,,,,,,,,,,,446.03400664,2015021267weS:8AM-8PM,,0,1565220150215001,8
,SHEEPSHEAD,2015021267weS:8AM-8PM,2015112671565220150215,2015,5,36,63,12,9,4121,8,7,5,5,5,0,30,5,1,3,0,0,1,3,2,1565220150215002,6,1,2,,,,,O,,we,1565220150215,,1565220150215001,1,,,6,S:8AM-8PM,02,,1146,169189,,8,1,1,8,1,8,20MAR201511:02,8,8835430301,,,,,,,,,,,,,446.03400664,2015021267weS:8AM-8PM,,0,1565220150215002,8
