prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,TURTLE,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,DOLPHIN,199016128702we,106291990021899214,,1,1,,2,1,99,99,Y,8,52,,2,1062919900218010,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900218,02,we,,,1062919900218010,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,0,1,1,8,1415,33415,2,8,32,1943.1003546,199016128702we,,0,1062919900218010
,,199016128702wd,106291990020911236,,1,1,,2,1,11,11,Y,1,2,,4,1062919900209018,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900209,02,wd,,,1062919900209018,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1645,33170,2,8,29,1938.2768748,199016128702wd,,0,1062919900209018
,,199016128702we,11291199002249146,,1,1,,2,1,9,9,Y,8,52,,4.5,1129119900224016,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224016,,,,8,1,,Brevard,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1720,32953,2,8,48,1943.1003546,199016128702we,,0,1129119900224016
,,199016128702wd,106291990020911236,,1,1,,2,1,11,11,Y,4,24,,4,1062919900209019,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900209,02,wd,,,1062919900209019,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1650,33312,2,8,41,1938.2768748,199016128702wd,,0,1062919900209019
,COBIA,199016128702we,11291199002249146,0,1,1,,2,1,9,9,Y,32,100,,4.5,1129119900224015,146,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224015,1,0,12,8,1,,Brevard,08AUG91:08:36,1,8,1,,,,8835260101,0,1,1,8,1715,32926,2,8,25,1943.1003546,199016128702we,,0,1129119900224015
,SAILFISH,199016128702wd,106291990020911236,0,1,1,,2,1,11,11,Y,5,25,,4,1062919900209014,236,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900209,02,wd,,,1062919900209014,1,0,1,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850060101,0,1,1,8,1545,33312,2,8,19,1938.2768748,199016128702wd,,0,1062919900209014
,DOLPHIN,199016128702we,10629199002048583,0,1,1,,1,1,85,85,Y,2,12,,3,1062919900204013,83,8,7,0,1,0,,,,6,12,12,6,1,1,1990,1062919900204,02,we,,,1062919900204013,1,1,0,8,1,,Martin,08AUG91:08:36,1,1,1,,,,8835290101,0,1,1,8,1345,34994,2,8,25,3588.3127128,199016128702we,,0,1062919900204013
GAG,MUTTON SNAPPER,199016128702we,106291990020485314,0,1,1,,2,1,85,85,Y,4,30,,5,1062919900204002,314,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1062919900204,02,we,,,1062919900204002,1,,,8,9,,Martin,21AUG91:15:40,1,8,1,,,,8835360103,8835020501,1,1,8,1110,34992,2,8,29,1943.1003546,199016128702we,,0,1062919900204002
SAILFISH,DOLPHIN,199016128702we,106291990022599278,0,1,1,,2,1,99,99,Y,8,52,,5,1062919900225009,278,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900225,02,we,,,1062919900225009,1,0,1,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,8850060101,1,1,8,1305,33415,2,8,33,1943.1003546,199016128702we,,0,1062919900225009
,DOLPHIN,199016128702we,106291990020399214,0,1,1,,2,1,99,99,Y,2,12,,1,1062919900203006,214,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900203,02,we,,,1062919900203006,1,0,1,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,0,1,1,8,1310,33414,2,8,36,1943.1003546,199016128702we,,0,1062919900203006
DOLPHIN,WAHOO,199016128702we,106291990020399214,,1,1,,2,1,99,99,Y,16,100,,4,1062919900203003,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900203,02,we,,,1062919900203003,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8850030601,8835290101,1,1,8,1205,33426,2,8,21,1943.1003546,199016128702we,,0,1062919900203003
DOLPHIN,WAHOO,199016128702we,106291990020399214,,1,1,,2,1,99,99,Y,16,100,,4,1062919900203002,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900203,02,we,,,1062919900203002,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8850030601,8835290101,1,1,8,1200,33426,2,8,27,1943.1003546,199016128702we,,0,1062919900203002
DOLPHIN,WAHOO,199016128702we,106291990020399214,,1,1,,2,1,99,99,Y,16,100,,4,1062919900203001,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900203,02,we,,,1062919900203001,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8850030601,8835290101,1,1,8,1155,33426,2,8,25,1943.1003546,199016128702we,,0,1062919900203001
DOLPHIN,KING MACKEREL,199016128701we,106291990012899214,0,1,1,,2,1,99,99,Y,8,52,,5,1062919900128019,214,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128019,1,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8850030501,8835290101,1,1,8,1625,33435,2,,24,1943.1003546,199016128701we,,0,1062919900128019
,DOLPHIN,199016128702we,10629199002048583,0,1,1,,1,1,85,85,Y,2,12,,3,1062919900204014,83,8,7,0,1,0,,,,6,12,12,6,1,1,1990,1062919900204,02,we,,,1062919900204014,1,1,0,8,1,,Martin,08AUG91:08:36,1,1,1,,,,8835290101,0,1,1,8,1355,34994,2,8,24,3588.3127128,199016128702we,,0,1062919900204014
MUTTON SNAPPER,DOLPHIN,199016128701we,106291990012899214,,1,1,,2,1,99,99,Y,8,52,,4,1062919900128006,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128006,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,8835360103,1,1,8,1315,33467,2,,60,1943.1003546,199016128701we,,0,1062919900128006
KING MACKEREL,SAILFISH,199016128701we,106291990012711236,0,1,1,,2,1,11,11,Y,8,52,,5,1062919900127004,236,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127004,1,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850060101,8850030501,1,1,8,1225,33103,2,,30,1943.1003546,199016128701we,,0,1062919900127004
,DOLPHIN,199016128701we,106291990012899214,0,1,1,,1,1,99,99,Y,3,50,,4,1062919900128004,214,8,7,1,1,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128004,1,1,0,8,1,,Palm Beach,08AUG91:08:36,1,1,1,,,,8835290101,0,1,1,8,1235,33463,2,,31,1943.1003546,199016128701we,,0,1062919900128004
MUTTON SNAPPER,KING MACKEREL,199016128701we,106291990012899214,0,1,1,,2,1,99,11,Y,2,52,,3,1062919900128001,214,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128001,1,0,5,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850030501,8835360103,1,1,8,1140,33065,2,,45,1943.1003546,199016128701we,,0,1062919900128001
MUTTON SNAPPER,DOLPHIN,199016128701we,106291990012899214,,1,1,,2,1,99,99,Y,4,26,,4,1062919900128005,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128005,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,8835360103,1,1,8,1305,33407,2,,29,1943.1003546,199016128701we,,0,1062919900128005
,SAILFISH,199016128701we,106291990012711236,,1,1,,2,1,11,11,Y,6,36,,5,1062919900127014,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127014,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850060101,0,1,1,8,1540,33364,2,,39,1943.1003546,199016128701we,,0,1062919900127014
KING MACKEREL,SAILFISH,199016128701we,106291990012711236,0,1,1,,2,1,11,11,Y,8,50,,5,1062919900127005,236,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127005,1,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850060101,8850030501,1,1,8,1240,33313,2,,27,1943.1003546,199016128701we,,0,1062919900127005
DOLPHIN,KING MACKEREL,199016128701we,106291990012711236,,1,1,,2,1,11,11,Y,4,20,,2,1062919900127011,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127011,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850030501,8835290101,1,1,8,1435,33315,2,,29,1943.1003546,199016128701we,,0,1062919900127011
KING MACKEREL,SAILFISH,199016128701we,106291990012711236,,1,1,,2,1,11,11,Y,8,50,,5,1062919900127003,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127003,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850060101,8850030501,1,1,8,1215,33304,2,,26,1943.1003546,199016128701we,,0,1062919900127003
,,199016128701we,106291990012711236,,1,1,,2,1,11,11,Y,8,52,,5,1062919900127001,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127001,,,,8,1,,Broward,21AUG91:15:40,1,8,1,,,,0,0,1,1,8,1140,33024,2,,24,1943.1003546,199016128701we,,0,1062919900127001
MUTTON SNAPPER,DOLPHIN,199016128701we,106291990012899214,,1,1,,2,1,99,111,Y,4,26,,4,1062919900128007,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128007,,,,8,1,,St. Lucie,21AUG91:15:40,1,8,1,,,,8835290101,8835360103,1,1,8,1335,34982,2,,28,1943.1003546,199016128701we,,0,1062919900128007
,,199016128701we,1129119900127111288,0,1,1,,2,1,111,31,Y,8,50,,5,1129119900127004,288,8,7,3,0,0,,,,6,12,12,6,1,1,1990,1129119900127,01,we,,,1129119900127004,1,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1340,32065,2,,45,3588.3127128,199016128701we,,0,1129119900127004
,COBIA,199016128701we,11291199001289146,,1,1,,2,1,9,9,Y,7,120,,1,1129119900128003,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900128,01,we,,,1129119900128003,,,,8,1,,Brevard,08AUG91:08:36,1,8,1,,,,8835260101,0,1,1,8,1100,32926,2,,42,1943.1003546,199016128701we,,0,1129119900128003
,DOLPHIN,199016128702we,106291990020399214,,1,1,,2,1,99,99,Y,2,12,,4,1062919900203007,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900203,02,we,,,1062919900203007,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,0,1,1,8,1325,33414,2,8,38,1943.1003546,199016128702we,,0,1062919900203007
SAILFISH,KING MACKEREL,199016128702we,106291990021899214,0,1,1,,2,1,99,99,Y,2,6,,5,1062919900218004,214,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900218,02,we,,,1062919900218004,1,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8850030501,8850060101,1,1,8,1225,33406,2,8,30,1943.1003546,199016128702we,,0,1062919900218004
,DOLPHIN,199016128702we,106291990020399214,,1,1,,2,1,99,99,Y,1,4,,0.5,1062919900203005,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900203,02,we,,,1062919900203005,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,0,1,1,8,1250,33334,2,8,39,1943.1003546,199016128702we,,0,1062919900203005
,DOLPHIN,199016128702we,106291990020399214,,1,1,,2,1,99,99,Y,2,12,,0.5,1062919900203004,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900203,02,we,,,1062919900203004,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,0,1,1,8,1235,33428,2,8,44,1943.1003546,199016128702we,,0,1062919900203004
,,199016128702we,11291199002109146,,1,1,,2,1,9,95,Y,2,8,,7.5,1129119900210013,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900210,02,we,,,1129119900210013,,,,8,1,,Orange,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1425,32825,2,8,33,1943.1003546,199016128702we,,0,1129119900210013
,DOLPHIN,199016128702we,10629199002048583,0,1,1,,2,1,85,19,O,1,1,,3,1062919900204012,83,8,7,1,0,0,,,,6,12,45,6,1,1,1990,1062919900204,02,we,,,1062919900204012,1,0,1,8,1,,Charleston,21AUG91:15:40,1,8,1,,,,8835290101,0,1,1,8,1335,99998,2,8,26,2793.2347175,199016128702we,,0,1062919900204012
,DOLPHIN,199016128702we,10629199002048583,,1,1,,2,1,85,111,Y,2,12,,3,1062919900204011,83,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900204,02,we,,,1062919900204011,,,,8,1,,St. Lucie,08AUG91:08:36,1,8,1,,,,8835290101,0,1,1,8,1320,34982,2,8,29,3588.3127128,199016128702we,,0,1062919900204011
,,199016128701we,106291990012899214,,1,1,,2,1,99,99,Y,3,20,,5,1062919900128010,214,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128010,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1445,33464,2,,57,1943.1003546,199016128701we,,0,1062919900128010
,,199016128701we,106291990012899214,0,1,1,,2,1,99,99,Y,2,52,,3,1062919900128002,214,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128002,1,0,4,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1155,33464,2,,42,1943.1003546,199016128701we,,0,1062919900128002
,,199016128702we,11291199002249146,0,1,1,,1,2,9,95,Y,10,100,,7,1129119900224007,146,8,7,2,3,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224007,1,20,0,8,1,,Orange,08AUG91:08:36,1,2,1,,,,0,0,1,1,2,1530,32806,2,8,60,1943.1003546,199016128702we,,0,1129119900224007
,,199016128702we,112141990020486296,,1,1,,2,1,86,86,Y,5,20,,6.5,1121419900204007,296,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1121419900204,02,we,,,1121419900204007,,,,8,1,,MIAMI-DADE,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1535,33181,2,8,27,1943.1003546,199016128702we,,0,1121419900204007
,,199016128702wd,115871990021999286,0,1,1,,2,1,99,99,Y,0,3,,4,1158719900219003,286,8,7,2,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219003,1,0,1,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1530,33418,2,8,31,1938.2768748,199016128702wd,,0,1158719900219003
DOLPHIN,KING MACKEREL,199016128701we,106291990012711236,,1,1,,2,1,11,11,Y,8,20,,2,1062919900127012,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127012,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850030501,8835290101,1,1,8,1445,33315,2,,28,1943.1003546,199016128701we,,0,1062919900127012
,,199016128701we,106291990012711236,,1,1,,2,1,11,99,Y,8,52,,5,1062919900127002,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127002,,,,8,1,,Palm Beach,21AUG91:15:40,1,8,1,,,,0,0,1,1,8,1150,33406,2,,44,1943.1003546,199016128701we,,0,1062919900127002
DOLPHIN,KING MACKEREL,199016128701we,106291990012899214,0,1,1,,2,1,99,99,Y,8,52,,5,1062919900128020,214,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128020,1,0,1,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8850030501,8835290101,1,1,8,1630,33435,2,,46,1943.1003546,199016128701we,,0,1062919900128020
,SAILFISH,199016128701we,106291990012711236,,1,1,,2,1,11,11,Y,1,1,,5,1062919900127013,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127013,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850060101,0,1,1,8,1510,33024,2,,26,1943.1003546,199016128701we,,0,1062919900127013
,SAILFISH,199016128701we,106291990012711236,,1,1,,2,1,11,11,Y,1,2,,5,1062919900127015,236,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900127,01,we,,,1062919900127015,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,8850060101,0,1,1,8,1600,33024,2,,24,1943.1003546,199016128701we,,0,1062919900127015
,,199016128701we,106291990012899214,0,1,1,,2,1,99,99,Y,5,52,,4,1062919900128003,214,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900128,01,we,,,1062919900128003,1,0,3,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,1,8,1225,33463,2,,42,1943.1003546,199016128701we,,0,1062919900128003
SAILFISH,DOLPHIN,199016128702we,106291990022599278,0,1,1,,2,1,99,99,Y,8,52,,5,1062919900225008,278,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900225,02,we,,,1062919900225008,1,0,1,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835290101,8850060101,1,1,8,1250,33415,2,8,26,1943.1003546,199016128702we,,0,1062919900225008
,COBIA,199016128702we,11291199002249146,,1,2,,2,1,9,127,Y,0,52,,6,1129119900224006,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224006,,,,8,1,,Volusia,08AUG91:08:36,2,8,1,,,,8835260101,0,1,1,8,1510,99998,2,8,33,2310.9525222,199016128702we,,0,1129119900224006
SAILFISH,DOLPHIN,199016128702wd,115871990021999286,,1,2,,2,1,99,85,Y,8,50,,4,1158719900219005,286,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1158719900219,02,wd,,,1158719900219005,,,,8,1,,Martin,08AUG91:08:36,2,8,1,,,,8835290101,8850060101,1,1,8,1545,33455,2,8,33,2305.2158999,199016128702wd,,0,1158719900219005
,,199016128702we,11291199002249146,,1,2,,2,1,9,95,Y,8,52,,4,1129119900224012,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224012,,,,8,1,,Orange,08AUG91:08:36,2,8,1,,,,0,0,1,1,8,1615,32820,2,8,26,2310.9525222,199016128702we,,0,1129119900224012
,,199016128702we,11291199002249146,,1,2,,2,1,9,127,Y,0,0,,4,1129119900224011,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224011,,,,8,1,,Volusia,08AUG91:08:36,2,8,1,,,,0,0,1,1,8,1610,32102,2,8,20,2310.9525222,199016128702we,,0,1129119900224011
,,199016128702we,11291199002249146,,1,2,,2,1,9,95,Y,6,50,,4,1129119900224010,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224010,,,,8,1,,Orange,08AUG91:08:36,2,8,1,,,,0,0,1,1,8,1605,32826,2,8,23,2310.9525222,199016128702we,,0,1129119900224010
,COBIA,199016128702we,11291199002249146,,1,2,,2,1,9,127,Y,6,60,,6,1129119900224005,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224005,,,,8,1,,Volusia,08AUG91:08:36,2,8,1,,,,8835260101,0,1,1,8,1500,32132,2,8,33,2310.9525222,199016128702we,,0,1129119900224005
,SAILFISH,199016128702wd,11291199002149146,0,1,2,,2,1,9,9,Y,8,200,,10,1129119900214008,146,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1129119900214,02,wd,,,1129119900214008,1,,,8,1,,Brevard,08AUG91:08:36,2,8,1,,,,8850060101,0,1,1,8,1625,32780,2,8,37,2305.2158999,199016128702wd,,0,1129119900214008
,COBIA,199016128702we,11291199002109146,,1,2,,2,1,9,9,Y,30,300,,8,1129119900210016,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900210,02,we,,,1129119900210016,,,,8,1,,Brevard,08AUG91:08:36,2,8,1,,,,8835260101,0,1,1,8,1450,32952,2,8,19,2310.9525222,199016128702we,,0,1129119900210016
,,199016128702wd,11290199002289272,,1,2,,2,1,9,35,O,1,1,,2,1129019900228002,272,8,7,0,0,0,,,,,12,39,6,1,1,1990,1129019900228,02,wd,,,1129019900228002,,,,8,1,,,08AUG91:08:36,2,8,1,,,,0,0,1,1,8,1030,44119,2,8,34,3313.781024,199016128702wd,,0,1129019900228002
RED DRUM,FOURSPOT FLOUNDER,199016128702wd,11290199002289272,,1,2,,2,1,9,9,Y,40,300,,2,1129019900228001,272,8,7,0,0,0,,,,6,12,12,6,2,1,1990,1129019900228,02,wd,,,1129019900228001,,,,8,9,,Brevard,08AUG91:08:36,2,8,1,,,,8857030305,8835440901,1,1,8,1015,32957,2,8,70,4257.0294939,199016128702wd,,0,1129019900228001
,,199016128702we,11291199002249146,,1,2,,2,1,9,95,Y,10,75,,4,1129119900224009,146,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1129119900224,02,we,,,1129119900224009,,,,8,1,,Orange,08AUG91:08:36,2,8,1,,,,0,0,1,1,8,1600,99998,2,8,25,2310.9525222,199016128702we,,0,1129119900224009
,DOLPHIN,199016128702we,112141990021786296,,1,2,,2,1,86,11,Y,7,52,,5,1121419900217007,296,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1121419900217,02,we,,,1121419900217007,,,,8,1,,Broward,08AUG91:08:36,2,8,1,,,,8835290101,0,1,1,8,1325,33022,2,8,50,2310.9525222,199016128702we,,0,1121419900217007
,DOLPHIN,199016128702we,112141990021786296,0,1,2,,2,1,86,11,Y,7,52,,5,1121419900217006,296,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1121419900217,02,we,,,1121419900217006,1,0,1,8,1,,Broward,08AUG91:08:36,2,8,1,,,,8835290101,0,1,1,8,1320,33023,2,8,51,2310.9525222,199016128702we,,0,1121419900217006
,DOLPHIN,199016128702we,112141990021786296,,1,2,,2,1,86,11,Y,7,50,,4,1121419900217003,296,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1121419900217,02,we,,,1121419900217003,,,,8,1,,Broward,08AUG91:08:36,2,8,1,,,,8835290101,0,1,1,8,1150,33023,2,8,34,2310.9525222,199016128702we,,0,1121419900217003
GAG,MUTTON SNAPPER,199016128702we,106291990021899214,0,1,2,,2,1,99,99,Y,0,30,,4,1062919900218002,214,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900218,02,we,,,1062919900218002,1,,,8,1,,Palm Beach,08AUG91:08:36,2,8,1,,,,8835360103,8835020501,1,1,8,1140,33463,2,8,35,2310.9525222,199016128702we,,0,1062919900218002
GAG,MUTTON SNAPPER,199016128702we,106291990021899214,0,1,2,,2,1,99,99,Y,6,10,,4,1062919900218001,214,8,7,1,0,0,,,,6,12,12,6,1,1,1990,1062919900218,02,we,,,1062919900218001,1,,,8,1,,Palm Beach,08AUG91:08:36,2,8,1,,,,8835360103,8835020501,1,1,8,1125,33463,2,8,37,2310.9525222,199016128702we,,0,1062919900218001
,,199016128702we,106291990021085314,,1,2,,2,1,85,85,Y,8,52,,4,1062919900210020,314,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210020,,,,8,1,,Martin,08AUG91:08:36,2,8,1,,,,0,0,1,1,8,1630,34997,2,8,43,2310.9525222,199016128702we,,0,1062919900210020
,,199016128702we,106291990021085314,,1,2,,2,1,85,85,Y,8,52,,4,1062919900210019,314,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210019,,,,8,1,,Martin,08AUG91:08:36,2,8,1,,,,0,0,1,1,8,1620,34997,2,8,51,2310.9525222,199016128702we,,0,1062919900210019
DOLPHIN,SAILFISH,199016128702we,106291990021085314,,1,2,,2,1,85,85,Y,5,20,,3,1062919900210014,314,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210014,,,,8,1,,Martin,08AUG91:08:36,2,8,1,,,,8850060101,8835290101,1,1,8,1530,34555,2,8,24,2310.9525222,199016128702we,,0,1062919900210014
DOLPHIN,SAILFISH,199016128702we,106291990021085314,,1,2,,2,1,85,99,Y,5,40,,3,1062919900210013,314,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210013,,,,8,1,,Palm Beach,08AUG91:08:36,2,8,1,,,,8850060101,8835290101,1,1,8,1515,33047,2,8,32,2310.9525222,199016128702we,,0,1062919900210013
,,199016128702we,106291990021085314,,1,2,,2,1,85,85,Y,8,52,,4,1062919900210018,314,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210018,,,,8,1,,Martin,08AUG91:08:36,2,8,1,,,,0,0,1,1,8,1615,34997,2,8,37,2310.9525222,199016128702we,,0,1062919900210018
WAHOO,DOLPHIN,199016128702we,106291990021085314,,1,2,,2,1,85,55,O,2,12,,4,1062919900210012,314,8,7,0,0,0,,,,7,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210012,,,,8,1,,Highlands,08AUG91:08:36,2,8,1,,,,8835290101,8850030601,1,1,8,1450,33825,2,8,33,1798.9047589,199016128702we,,0,1062919900210012
DOLPHIN,SAILFISH,199016128702we,106291990021085314,,1,2,,2,1,85,85,Y,4,15,,3,1062919900210015,314,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210015,,,,8,1,,Martin,08AUG91:08:36,2,8,1,,,,8850060101,8835290101,1,1,8,1540,34555,2,8,16,2310.9525222,199016128702we,,0,1062919900210015
WAHOO,DOLPHIN,199016128702we,106291990021085314,,1,2,,2,1,85,55,O,2,12,,4,1062919900210011,314,8,7,0,0,0,,,,7,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210011,,,,8,1,,Highlands,21AUG91:15:41,2,8,1,,,,8835290101,8850030601,1,1,8,1435,33825,2,8,37,1798.9047589,199016128702we,,0,1062919900210011
MUTTON SNAPPER,GAG,199016128702we,106291990021085314,,1,2,,2,1,85,85,Y,12,30,,4,1062919900210007,314,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210007,,,,8,1,,Martin,08AUG91:08:36,2,8,1,,,,8835020501,8835360103,1,1,8,1320,34994,2,8,43,2310.9525222,199016128702we,,0,1062919900210007
MUTTON SNAPPER,GAG,199016128702we,106291990021085314,,1,2,,2,1,85,85,Y,8,52,,4,1062919900210006,314,8,7,0,0,0,,,,6,12,12,6,1,1,1990,1062919900210,02,we,,,1062919900210006,,,,8,1,,Martin,08AUG91:08:36,2,8,1,,,,8835020501,8835360103,1,1,8,1300,34994,2,8,58,2310.9525222,199016128702we,,0,1062919900210006
